song name,genre,artist name,artist country
Beautiful,"Contemporary R&B,Pop",Christina Aguilera,
Body Say,"Contemporary R&B,Dance",Demi Lovato,US
Lil Booties Matter,Hip Hop/Rap,Trap Beckham,
Hold My Hand,"Electronic,Pop,Dance,House",Jess Glynne,GB
Power (feat. Stormzy),"Electronica,Industrial",Little Mix,GB
human,"Soft Rock,Pop",Christina Perri,US
F**kin' Perfect,"Pop/Rock,Contemporary R&B,Pop,Rock",P!nk,US
Put Your Records On,Contemporary R&B,Corinne Bailey Rae,GB
In My Blood,"Pop,Rock,Pop/Rock",Shawn Mendes,CA
better off,"Pop,Rock,Dance",Ariana Grande,US
breathin,Dance,Ariana Grande,US
Who You Are,"Soft Rock,Pop",Jessie J,GB
Warrior,Pop,Demi Lovato,US
Bootylicious,"Pop,R&B/Soul,Dance,Contemporary R&B,Funk",Destiny's Child,US
Rise Up,R&B/Soul,Andra Day,
Hymn for the Weekend,"Pop,Dance,Alternative,Contemporary R&B",Coldplay,GB
Hollaback Girl,Hip Hop/Rap,Gwen Stefani,US
motherlove,Pop,Bea Miller,US
Trust My Lonely,"Pop,R&B/Soul,Contemporary R&B,Music",Alessia Cara,
Lay With Me,"Electronic,Electronic",Phantoms,
Cool Girl,Alternative,Tove Lo,SE
Bad Girls,Electronic,M.I.A.,GB
I Don't Care,"Music,Pop",Ariana Grande,US
Do My Thang,Pop,Miley Cyrus,US
BOSS,Hip Hop/Rap,The Carters,
you should see me in a crown,"Electronic,Pop,Hip Hop/Rap,Alternative",Billie Eilish,
You Don't Know Me,Dance,Jax Jones,
Don't Be so Hard on Yourself,Pop,Jess Glynne,GB
Superstar,Alternative,BROODS,NZ
Perfect,Pop,Anne-Marie,
"Sit Still, Look Pretty",Pop,Daya,
Bright,R&B/Soul,Kehlani,US
Love Me,Pop,Katy Perry,US
Roar,Pop,Katy Perry,US
Raise Your Glass,Pop,P!nk,US
I Am,"World,Soundtrack",Jorja Smith,
Really Don't Care,,Demi Lovato,US
I Wouldn't Know Any Better Than You,"Pop,Rock,Alternative",Gentle Bones,
Never Not,Pop,Lauv,
Thru These Tears,Alternative,LANY,
Honesty,"Music,R&B/Soul",Pink Sweat$,
Midnight Colors,Downtempo,Finding Hope,
t-shirt,Alternative,Garrett Nash,
You're My Girl (Lost Recording #6),,Mark Diamond,
Fallingforyou,Alternative,The 1975,GB
The Simple Things,R&B/Soul,Michael Carreon,
All I Want,"Folk-Rock,Alternative",Kodaline,
The One,Alternative,Kodaline,
3:00 am,"Downtempo,Rock",Finding Hope,
I Don't Wanna Love You Anymore,Alternative,LANY,
Thick And Thin,Alternative,LANY,
Crying Over You ◐,,HONNE,
Your Shirt,"Alternative,Electronic",Chelsea Cutler,
Location Unknown ◐,"Electronic,Alternative",HONNE,GB
Love,"Pop,Rock,Downtempo",Finding Hope,
Movie,Alternative,Tom Misch,GB
Lucky Strike,"Pop,Dance",Troye Sivan,
Seventeen,"Pop,Dance",Troye Sivan,
Cheapest Flight,"Pop,Alternative",PREP,
Only You,Singer/Songwriter,Matthew Perryman Jones,US
Ocean,"Folk,Folk-Rock",Native,
Superhero,"Music,Pop",Lauv,
Dancing On My Own,Pop,Calum Scott,
Latch - Acoustic,Pop,Sam Smith,GB
Valentine's Day,Alternative,LANY,
Be Alright,"Singer/Songwriter,Singer/Songwriter",Dean Lewis,
Two Punks In Love,,bülow,
Substitute,"Electronic,Pop,Electronic",FRND,
Serendipity,Pop,Albert Posis,
Good Love,"Music,R&B/Soul",11:11,
Hurts,Alternative,LANY,
1 SIDED LOVE,R&B/Soul,blackbear,
wish you were gay,"Pop,Alternative",Billie Eilish,
Cruel,R&B/Soul,Jeff Bernat,
Can't Lie,R&B/Soul,Ali Gatie,
Die For You,"Music,Dance",The Weeknd,CA
Pure Imagination,,Unclenathannn,
Who? (feat. Shiloh Dynasty),,TSUKI,
over u,Hip Hop/Rap,keshi,
i'm closing my eyes,,potsu,
like i need u,Hip Hop/Rap,keshi,
just friends,Hip Hop/Rap,keshi,
Not Even Her (feat. Shiloh),R&B/Soul,Floreyyyy,
I Don't Trust Nobody,Hip Hop/Rap,cucu,
Love,"Pop,Rock,Downtempo",Finding Hope,
Renee's Song,Music,Bazzi,
Paradise,Pop,Bazzi,
Fantasy,Pop,Bazzi,
Perfect,"Classical Crossover,Pop",Ed Sheeran,
Castle on the Hill,"Folk-Rock,Pop/Rock,Pop,Rock",Ed Sheeran,
Losin Control,"Contemporary R&B,Hip Hop/Rap",Russ,
Baby You're Worth It,R&B/Soul,Kina,
Nobody Cares,,Kina,
I'll Keep You Safe,,sagun,
Loosing Interest,Music,Timmies,
you should see me in a crown,"Electronic,Pop,Hip Hop/Rap,Alternative",Billie Eilish,
bury a friend,"Electronica,Industrial,Pop",Billie Eilish,
Too Good At Goodbyes,"Adult Contemporary,Pop",Sam Smith,GB
Nervous,Singer/Songwriter,Gavin James,
Crush,Pop,David Archuleta,US
Amnesia,"Pop/Rock,Teen Pop,Pop",5 Seconds of Summer,AU
Million Reasons,Pop,Lady Gaga,US
I Can't Make You Love Me,"Music,Singer/Songwriter",Dave Thomas Junior,
Without You,Alternative,Oh Wonder,GB
Let It Go,Singer/Songwriter,James Bay,GB
Stay,"Pop,R&B/Soul,Contemporary R&B",Rihanna,
Safe & Sound - from The Hunger Games Soundtrack,,Taylor Swift,
I'm Not The Only One,Soul,Sam Smith,GB
It Will Rain,"Soul,Pop",Bruno Mars,US
The Night We Met,"Indie Rock,Folk-Rock,Alternative",Lord Huron,US
Praying,Pop,Kesha,
If I Ain't Got You,Contemporary R&B,Alicia Keys,US
Homesick,Pop,Dua Lipa,
Another Sad Love Song,"Rap,R&B/Soul",Khalid,
Drive,Alternative,Oh Wonder,GB
Let Her Go,Folk-Rock,Passenger,GB
Jar of Hearts,"Soft Rock,Pop",Christina Perri,US
Almost Is Never Enough,"Soul,Pop",Ariana Grande,
Apologize,"Pop/Rock,Contemporary R&B,Adult Alternative,Pop,Rock",OneRepublic,US
Liability,Alternative,Lorde,
Six Degrees of Separation,Pop,The Script,GB
You Are The Reason,Pop,Calum Scott,
watch,Alternative,Billie Eilish,
Sunflower,Alternative,Rex Orange County,
Easily,Alternative,Bruno Major,GB
We Don't Talk Anymore (feat. Selena Gomez),,Charlie Puth,
Change Your Mind,Pop,ELI,
Paris in the Rain,Pop,Lauv,
Young And Beautiful,"Pop,Alternative,Pop/Rock",Lana Del Rey,US
Already Gone,"Alternative,Singer/Songwriter",Sleeping At Last,US
Perfectly Wrong,"Pop,Rock,Teen Pop",Shawn Mendes,CA
Why,"Pop,Rock,Teen Pop",Shawn Mendes,CA
Half a Heart,"Pop/Rock,Music,Pop",One Direction,
hostage,Alternative,Billie Eilish,
Shallow - Radio Edit,"Roots Rock,Soundtrack",Lady Gaga,
This Way - From SUPERFLY - Original Soundtrack,,Khalid,
this is what a broken heart feels like - stripped,"Singer/Songwriter,Music",Marina Lin,
Without Me,Music,Halsey,
The Story Never Ends,"Pop,Rock",Lauv,
Roses,Pop,Shawn Mendes,CA
Because I Had You,"Pop,Rock,Teen Pop",Shawn Mendes,CA
When You're Ready,"Pop,Rock,Teen Pop",Shawn Mendes,CA
T-Shirts,Singer/Songwriter,James Smith,
Not Like The Movies,"Pop/Rock,Teen Pop,Pop",Katy Perry,US
"Your Loss, babe.","Music,R&B/Soul",Madi Wolf,
Fuckboy,"Hip Hop/Rap,R&B/Soul,Music",Torrian Ball,
You Said You'd Grow Old With Me,Alternative,Michael Schulte,DE
Stilettos,Country,Kelsea Ballerini,US
the broken hearts club,Alternative,Garrett Nash,
Lose My Mind - Acoustic,Singer/Songwriter,Dean Lewis,
Love Alone,"Music,Dance",Mokita,
Hurt Like We Did,Pop,FO&O,
Safe and Sound,Singer/Songwriter,Madilyn Bailey,US
River Of Tears,Pop,Alessia Cara,
Call Your Girlfriend,Singer/Songwriter,Clara Mae,
you were good to me,"Music,Pop",Jeremy Zucker,
Lose You Too,Pop,SHY Martin,
Empty Space,Pop,James Arthur,GB
Worst of You,"Pop,Rock",Maisie Peters,
Jet Lag,"Music,Pop",Gavin Haley,
Save Myself,Pop,Ed Sheeran,
Boys Like You - Acoustic,Pop,Anna Clendening,
I'll Be Fine Somehow,Pop,Benjamin Ingrosso,
Missing You,Pop,The Vamps,GB
Don't Watch Me Cry,"Contemporary R&B,Soul",Jorja Smith,
The Drugs Don't Work,Rock,The Verve,GB
Are you happy?,Music,SHY Martin,
Wasted Youth,Pop,Melo,
Is It Just Me?,Music,Emily Burns,
Better Off Without You (Acoustic feat. Shift K3Y),Music,Becky Hill,
Better Half of Me,"Music,Rock",Tom Walker,
Either You Love Me Or You Don't - Live Acoustic,Pop,Plested,
Better Than You Loved Me,Music,Aaron Smith,
"always, i'll care","Downtempo,Music,Rock",Jeremy Zucker,
Amíg Öriz A Szemed,,Gábor Reviczky,
I Leave Again,Electronic,Petit Biscuit,
The Night We Met,"Indie Rock,Folk-Rock,Alternative",Lord Huron,US
Always,"Music,Vocal",Isak Danielson,
Too Good At Goodbyes,"Adult Contemporary,Pop",Sam Smith,GB
Never Go Back,"Pop,Alternative,Reggae,Pop/Rock",Dennis Lloyd,
"Don't Give Up On Me - (From ""Five Feet Apart"")",,Andy Grammer,US
I Cry,Music,Usher,US
Body,"Music,Pop",Jordan Suaste,
Hate Me!,,MASN,
Slow Motion,Music,Donna Missal,
Sign of the Times,"Pop/Rock,Soft Rock,Glam Rock,Pop",Harry Styles,
I Don't Think I'm Okay,Music,Bazzi,
not going down,,EZI,
Pain,Music,Nessa Barrett,
Apologize,,Timbaland,US
Impossible,Pop,James Arthur,GB
Breathe,Electronic,Mako,
Wasted,Pop,MKTO,US
Dusk Till Dawn (feat. Sia) - Radio Edit,,ZAYN,
Unspoken,"Music,Pop",Aaron Smith,
Beautiful Scars,"Pop,Rock,Music",Maximillian,
Laugh Now Cry Later (feat. Lil Durk),Music,Drake,
Lemonade,"Rap,Music",Internet Money,
7 Minutes,"Singer/Songwriter,Singer/Songwriter",Dean Lewis,
Lay By Me,"Music,Pop",Ruben,
Let You Down,Hip Hop/Rap,NF,
Can We Kiss Forever?,Music,Kina,
The Sun Will Rise,Music,Rhys Lewis,
Outnumbered - Acoustic,Pop,Dermot Kennedy,
do u even miss me at all?,"Music,Pop",gianni & kyle,
What If,R&B/Soul,Rhys Lewis,
Every Time You're High - Acoustic,Pop,Billy Lockett,
Older,Pop,Sasha Alex Sloan,
What You Know Bout Love,Music,Pop Smoke,
Heaven,Pop,Julia Michaels,
4 Door Freestyle,Hip Hop/Rap,Garrett Merk,
Ruthless,R&B/Soul,Marvin,
Shine A Light,Alternative,BANNERS,
(i hope you) miss me,Music,Joseph Black,
I Don't Sleep,Hip Hop/Rap,Sarcastic Sounds,
Love Lasts,,Kudasaibeats,
Technicolor,Hip Hop/Rap,Kudasaibeats,
i'm tired of feeling this way,Hip Hop/Rap,Elijah Who,
Both of Us,Jazz,Idealism,
beingwithu,,Kudasaibeats,
I Miss You,Hip Hop/Rap,Sarcastic Sounds,
The Girl I Haven't Met,Hip Hop/Rap,Kudasaibeats,
this girl,Hip Hop/Rap,Elijah Who,
[oops],"Music,Hip Hop/Rap",potsu,
I'm Sorry,Music,Swell,
falling down,,Nohidea,
Flowers,Hip Hop/Rap,The Deli,
Rolling Papers,Hip Hop/Rap,Sleepdealer,
magnolia,Hip Hop/Rap,keshi,
Flower,Hip Hop/Rap,Taiko,
Sentimentally Loved,Hip Hop/Rap,importmedia,
the night we met,,furino,
We've Never Met but Can We Have a Cup of Coffee or Something,Electronic,In Love With a Ghost,
lovesick,"Music,Hip Hop/Rap",potsu,
5:32pm,Hip Hop/Rap,The Deli,
my new love,Hip Hop/Rap,Elijah Who,
"Sorry, I Like You",Hip Hop/Rap,Burbank,
I Fell in Love with You One Night in September,Hip Hop/Rap,Rook1e,
Again,Hip Hop/Rap,Wun Two,
Her,Hip Hop/Rap,eery,
Too Much To Ask For,,Fresh,
i love being with you,Hip Hop/Rap,Elijah Who,
We Can't Be Friends,"Music,Electronic",Dream Koala,FR
nagashi,Hip Hop/Rap,Idealism,
Wake Up,,moow,
crush on you,Hip Hop/Rap,Elijah Who,
If Only,Hip Hop/Rap,Rook1e,
Snowfall,,Idealism,
You're the Dream I Never Wanna Wake Up From,Hip Hop/Rap,sad boy with a laptop,
"What Love Is, I Think",Hip Hop/Rap,Rook1e,
I Can't Help,Hip Hop/Rap,Sarcastic Sounds,
When I See You,Hip Hop/Rap,Kudasaibeats,
A Light of Mine,Hip Hop/Rap,Kudasaibeats,
A Night Together,Hip Hop/Rap,Kudasaibeats,
fell in love in a dream,,Kupla,
Alone by Your Side,,j'san,
i've been missing you lately,,aimless,
Waiting for You,,Verzache,
indigo,,Kudasaibeats,
Dream of Her,Hip Hop/Rap,Kudasaibeats,
"i'm in love with u, sorry",Hip Hop/Rap,j'san,
"sincerely, yours",Hip Hop/Rap,Nohidea,
French Inhale,Hip Hop/Rap,[bsd.u],
Sakura Trees,Electronic,Saib,JP
I Fall in Love Too Easliy,Hip Hop/Rap,Caleb Belkin,
my heart flutters when i see you,Hip Hop/Rap,biosphere,
Attached,Hip Hop/Rap,Kudasaibeats,
Itai,Music,Ottom,
Rain,Instrumental,TyLuv.,
Cordon Bleu,Instrumental,G R I Z,
No Wonder,Instrumental,luvwn,
Beauty,Hip Hop/Rap,Distant.Lo,
Daylight,Electronic,Xandra,
Memories with Her,Hip Hop/Rap,Kudasaibeats,
Affection,Hip Hop/Rap,Jinsang,
controlla,Hip Hop/Rap,Idealism,
Eternal Youth,Downtempo,RŮDE,
Call me,Hip Hop/Rap,90sFlav,
Getsomerest/sleepwell,Hip Hop/Rap,"quickly, quickly",
Jovial,Hip Hop/Rap,Limes,US
Vibrancy,Hip Hop/Rap,Kudasaibeats,
Lonely,,Idealism,
Egyptian Pools,Hip Hop/Rap,Jinsang,
Feblu,Hip Hop/Rap,Flughand,
summer nights.,,halberd,
seeing your name makes me happy,Alternative,Burbank,
Long Espresso,"Music,Hip Hop/Rap",o k h o,
just ask,Instrumental,weird inside,
Game over!,Hip Hop/Rap,Harris Cole,
monster gambling in tokyo,Hip Hop/Rap,Idealism,
First Date,Alternative,frad,
Don't You Love Me,Hip Hop/Rap,Kudasaibeats,
Lake.Serene,Hip Hop/Rap,Altitude.,
Fade,"Music,Hip Hop/Rap",Knowmadic,
02:59,Easy Listening,chief.,
Snow Angels,Blues,Kudasaibeats,
it's never enough to say i'm sorry,,furino,
SaDa,Music,furino,
somewhere someday,Blues,im.fine,US
i was a fool for you,,Slipfunc,
"Without You I Feel Like I'm Nothing, but That's Okay.",Music,The Girl Next Door,
Oh Dear,,The Girl Next Door,
Darling,Music,The Girl Next Door,
Lovesick,Music,The Girl Next Door,
Selenium Forest,Rock,Plini,AU
Rain,,Ruben Wan,
Midnight,Hip Hop/Rap,Kudasaibeats,
Days With You,Hip Hop/Rap,Slipfunc,
Self Love.,Music,Dawzee,
Fluffy Clouds,,RONINCLOUD,
Nunca Es Suficiente,,Los Ángeles Azules,MX
LA CANCIÓN,,J Balvin,
Otro Trago,,Sech,
No Me Conoce - Remix,,Jhay Cortez,
Verte Ir,Latin Urban,DJ Luian,
Extrañándote (feat. Zion & Lennox),,Maluma,
hate u love u,Pop,Olivia O'Brien,
Stay,"Pop,R&B/Soul,Contemporary R&B",Rihanna,
11:00 pm,Latin Urban,Maluma,CO
Television / So Far So Good,"Alternative,Rock",Rex Orange County,
Corduroy Dreams,Alternative,Rex Orange County,
Creep,"Alternative,Rock",Radiohead,GB
Someone To Spend Time With,,Los Retros,
Never Have Enough,Alternative,Los Retros,
Friends,"R&B/Soul,Alternative",Los Retros,
Love Tape,Alternative,Los Retros,
Nostalgic Vibrations,Alternative,Los Retros,
Last Day On Earth,Alternative,Los Retros,
Oh Grace,Alternative,Los Retros,
Vete,Latin,Bad Bunny,
Can I Call You Tonight?,Alternative,Dayglow,
Somebody Else - Alt Edit,Alternative,The 1975,GB
Uno,Alternative,Rex Orange County,
Ignorantes,Latin,Bad Bunny,
Amor Tumbado,Latin,Natanael Cano,
Cruisin to the Park,,Durand Jones & The Indications,
El Fresita,,Perdidos De Sinaloa,
Disfruto Lo Malo,,Junior H,
Llevo,Pop,Luke Martinez,
Soy El Diablo - Remix,Latin,Natanael Cano,
Girls Need Love,R&B/Soul,Summer Walker,
Kiwi,"American Trad Rock,Pop",Harry Styles,
Amorfoda,"Music,Latin",Bad Bunny,
From the Dining Table,"American Trad Rock,Pop",Harry Styles,
I Want You To Want Me,"Pop,Alternative,Music",Letters To Cleo,US
Meet Me in the Hallway,"American Trad Rock,Pop",Harry Styles,
Carolina,"American Trad Rock,Pop",Harry Styles,
Two Ghosts,"Folk-Rock,Soft Rock,Pop",Harry Styles,
Sweet Creature,Folk,Harry Styles,
Only Angel,"American Trad Rock,Pop",Harry Styles,
Ever Since New York,"American Trad Rock,Pop",Harry Styles,
Woman,"American Trad Rock,Pop",Harry Styles,
Golden,Music,Harry Styles,
Cherry,Music,Harry Styles,
To Be So Lonely,Music,Harry Styles,
She,Music,Harry Styles,
"Sunflower, Vol. 6",Music,Harry Styles,
Canyon Moon,Music,Harry Styles,
Treat People With Kindness,Music,Harry Styles,
Fine Line,Music,Harry Styles,
"Girl Crush - Recorded at Metropolis Studios, London",,Harry Styles,
Solo de Mi,,Bad Bunny,
Just A Stranger (feat. Steve Lacy),,Kali Uchis,
Love In My Pocket,"Hip Hop/Rap,Pop",Rich Brian,
Sweet Honey,,Los Retros,
Dreams - 2004 Remaster,"Soft Rock,Rock",Fleetwood Mac,GB
So Good,Alternative,Omar Apollo,
Your Teeth In My Neck,"Contemporary R&B,R&B/Soul",Kali Uchis,
Dead To Me,"Contemporary R&B,R&B/Soul",Kali Uchis,
Don't,"R&B/Soul,Hip Hop/Rap,Contemporary R&B",Bryson Tiller,
Riri,,Aminé,
Lover Is a Day,"Music,Rock",Cuco,
Do Better,"Music,Alternative",Cuco,
Lo Que Siento,"Pop,R&B/Soul,Music",Cuco,
Deja Vu,Music,Post Malone,
Bossa No Sé (feat. Jean Carter),,Cuco,
Strawberry Fields Forever - Remastered 2009,"Music,Rock",The Beatles,GB
Bohemian Rhapsody - Remastered 2011,Rock,Queen,
Another One Bites The Dust - Remastered 2011,Rock,Queen,
Radio Ga Ga - Remastered 2011,Rock,Queen,
Don't Stop Me Now - Remastered 2011,Rock,Queen,
Somebody To Love - Remastered 2011,"Arena Rock,Rock",Queen,
Killer Queen - Remastered 2011,Rock,Queen,
I Want To Break Free - Single Remix,Rock,Queen,
We Will Rock You - Remastered 2011,Rock,Queen,
Love Of My Life - Remastered 2011,"Arena Rock,Rock",Queen,
The Show Must Go On - Remastered 2011,Rock,Queen,
I Want It All - Remastered 2011,Rock,Queen,
You're My Best Friend - Remastered 2011,"Arena Rock,Rock",Queen,
Bicycle Race - Remastered 2011,,Queen,
Moonlight,"Music,R&B/Soul",Ali Gatie,
U're Mine,,Kina,
I've Changed for You,Hip Hop/Rap,Kina,
H A L L U C I N A T I O N,,Jack Sapienza,
I Don't Wanna Do This Anymore,Hip Hop/Rap,XXXTENTACION,
Bojack,Alternative,Blurred,
Tell Me Why I'm Waiting,Music,Timmies,
Are You Still With Him,,Kina,
Savior,Hip Hop/Rap,Faudoa,
Hopeless,,Beowülf,
Can't Love Myself,Hip Hop/Rap,Monty Datta,
You Are Loving,Music,Timmies,
I Still Dream Of You (feat. Thomas Reid),"Electronic,Electronic",Kina,
I'm Shy. I'm Anxious,,prxz,
I Know You So Well,Hip Hop/Rap,Ondi Vil,
Keep You Safe,Alternative,SHRK,
"No I Don't Want, Just Anyone",,Unclenathannn,
Again,,Timmies,
A Love Letter to You,R&B/Soul,SHRK,
Please Don't Go Away,,Donny,
Do You Wanna Go Back?,Singer/Songwriter,Madson.,
You Heard Me Call You but U Didn't Care,,BVG,
Stay With Me,"Singer/Songwriter,Singer/Songwriter",Teqkoi,
Don't Watch Me Cry,R&B/Soul,Ondi Vil,
I Don't Wanna Be,,Kayou.,
Darkness Tonight,"Ambient,Hip Hop/Rap",Beowülf,
I'll Always Be Alone in This Empty House,,Teqkoi,
I'm Afraid I'm Gonna Lose You Soon,,Thomas Reid,
Don't You Play Your Games,Hip Hop/Rap,Teqkoi,
I never wanna lose you,Hip Hop/Rap,Teqkoi,
You Melt Away the Snow,,Teqkoi,
Is It Too Late for Me,,Beowülf,
Scars,Hip Hop/Rap,Ondi Vil,
Holding Hands with You,,BØJET,
Behind,Hip Hop/Rap,Sensi Sye,
I Know That's Not You,Downtempo,Kayou.,
All Without You,Pop,Laeland,
You Don't Want Me Anymore,,Snøw,
In My Eyes,,Beowülf,
Unfair,,Bra Dy,
Dead Dreams,Hip Hop/Rap,Sarcastic Sounds,
Love Is More Depressing Than Depression,,prxz,
We Accept the Love We Think We Deserve,"Ambient,Hip Hop/Rap",Beowülf,
WORRY,Hip Hop/Rap,Tra$h,
How Miserable Do I Have to Be Before You're Happy,"Pop,R&B/Soul",Beowülf,
No Longer In My Head,,Madson Project.,
With Somebody Else,Singer/Songwriter,Monty Datta,
I Wasn't Enough for You,,BØJET,
I'm Where You Left Me,Downtempo,Teqkoi,
I Don't Need Him (Community Beat),"Ambient,Hip Hop/Rap",Beowülf,
They Don't Need Me,Hip Hop/Rap,Sarcastic Sounds,
as long as it takes you,Hip Hop/Rap,keshi,
You Broke My Heart Again,Downtempo,Teqkoi,
You'r in My Head,,moow,
Poison in the Brain,Hip Hop/Rap,Ondi Vil,
Picture Frames,Downtempo,rei brown,
Hold Me,Alternative,Mishaal,
Bad Intentions,Dance,SPEECHLESS,
Depression Process Number 4,,importmedia,
Midnight Feeling,Downtempo,Teqkoi,
Your Voice,,Bra Dy,
if you're not the one for me who is,Hip Hop/Rap,keshi,
PCH,"Music,Hip Hop/Rap",Jaden,US
"it's ok, you're ok",Alternative,Bonjr,
Stronger,Electronic,Mycrally,
Sing to You,R&B/Soul,Monty Datta,
Tonight,Hip Hop/Rap,Vague003,
No Reason,"Alternative,Singer/Songwriter",VELVETEARS,
Ballad of the Lady,"Music,Hip Hop/Rap",moow,
It's You,"Music,R&B/Soul",Ali Gatie,
I Can't Hold These Thoughts,Singer/Songwriter,Madson Project.,
Soft Skin,Music,Timmies,
I will wait for you to come home,Hip Hop/Rap,Kupla,
I Never Did,,Dyslm,
2:00 am,,Dyslm,
Why Do You Still Love Me,Alternative,Dyslm,
How Long? (Can't Hold Any Longer),Alternative,Dyslm,
Father Forgive Me,,Unclenathannn,
Disappointed,Music,Timmies,
Sippy Cup,Electronic,Melanie Martinez,
Alphabet Boy,"Alternative,Rock",Melanie Martinez,
Soap,"Oldies,Indie Pop,Electronic,Alternative",Melanie Martinez,
Training Wheels,"Alternative,Rock",Melanie Martinez,
Pity Party,"Alternative,Rock",Melanie Martinez,
"Tag, You're It","Alternative,Rock",Melanie Martinez,
Milk and Cookies,"Alternative,Rock",Melanie Martinez,
Pacify Her,"Alternative,Rock",Melanie Martinez,
Mad Hatter,"Alternative,Rock",Melanie Martinez,
Nurse's Office,"Music,Alternative",Melanie Martinez,
Lunchbox Friends,"Music,Alternative",Melanie Martinez,
Orange Juice,"Music,Alternative",Melanie Martinez,
Detention,"Music,Alternative",Melanie Martinez,
Teacher's Pet,"Music,Alternative",Melanie Martinez,
High School Sweethearts,"Music,Alternative",Melanie Martinez,
Recess,"Music,Alternative",Melanie Martinez,
Copy Cat (feat. Tierra Whack),,Melanie Martinez,
Notebook,Music,Melanie Martinez,
Test Me,Music,Melanie Martinez,
Brain & Heart,Music,Melanie Martinez,
Numbers,Music,Melanie Martinez,
Glued,Music,Melanie Martinez,
Field Trip,Music,Melanie Martinez,
UNHAPPY CLUB,Rock,"Kami-sama, I have noticed",
リビルド,,a crowd of rebellion,
Refrain Boy,J-Pop,ALL OFF,JP
"Shadowgraph (From ""Boogiepop Never Laughs"")",Pop/Rock,ShiroNeko,
蒼の彼方,,Konomi Suzuki,
Kyoukai No Kanata,J-Pop,Jackli Haru,
ヒッチコック,,ヨルシカ,
Sunday feat.MICRO,Rock,BRADIO,
PERSON.,,Cö Shu Nie,
NO GIRL NO CRY - SILENT SIREN ver.,,SILENT SIREN,JP
melty world,"Electronic,Electronic",Kizuna AI,
Color Tokyo,"Music,Rock",THE ORAL CIGARETTES,
レイメイ,,Sayuri,
ReI,"Music,Rock",THE ORAL CIGARETTES,
PLATONIC GIRL,"Music,J-Pop",Wasuta,
空色デイズ,,Shoko Nakagawa,
ヒトリゴト,,ClariS,
DSCF,Anime,DECO*27,
39,,sasakure.UK,
モザイクロール,,DECO*27,
Girls in Wonderland,,Ho - Kago Tea Time,
Seishun Vibration,,Akiyama Mio (CV: Yoko Hikasa),
Honestly,Pop,Eric Nam,
Kyouran Hey Kids!!,"Music,Rock",THE ORAL CIGARETTES,
Goya No Machiawase,,Hello Sleepwalkers,JP
プルースト,,Sayuri,
月と花束,,Sayuri,
God knows...,"J-Pop,Pop,Music",Shoko Nakagawa,JP
Lost my music (第12話挿入歌),,Aya,
Light My Fire,"J-Pop,Anime",KOTOKO,JP
Unfinished,Anime,KOTOKO,JP
Rolling Star (BLEACH),,Natsuko,
Samidare 20 Love,,Ho - Kago Tea Time,
Aozora Monologue,,Akiyama Mio (CV: Yoko Hikasa),
Tenshi Ni Furetayo!,,Ho - Kago Tea Time,
Ichiban Ippai,,Ho - Kago Tea Time,
"Ohayou, Mata Ashita",,Ho - Kago Tea Time,
Make my story,"Rock,J-Pop,Music",Lenny code fiction,
U & I,Anime,Ho - Kago Tea Time,JP
Tokimeki Sugar,,Ho - Kago Tea Time,
"Fude Pen - Ball Pen - - Ep. 23 ""Ho-Kago!"" Mix",,Ho - Kago Tea Time,
"Watashi No Koi Wa Hotchkiss - Ep. 23 ""Ho-Kago!"" Mix",,Ho - Kago Tea Time,
Asphyxia (Tokyo Ghoul:re),Rock,Miura Jam,
遥か彼方,,ASIAN KUNG-FU GENERATION,
Dead End in Tokyo,"Music,Rock",MAN WITH A MISSION,JP
COLORS,"Rock,J-Pop",FLOW,
Nandemonaiya - movie ver.,,RADWIMPS,JP
Tsubasa Wo Kudasai,Anime,Sakurakou K-ON Bu,
"Guess Who Is Back (From ""Black Clover"")",Anime,Miura Jam,
"Kisetsu wa Tsugitsugi Shindeiku (from ""Tokyo Ghoul"")",Anime,Jonathan Parecki,
Courage (Sword Art Online II),"Alternative,Anime",AmaLee,
Yobanashi Deseive,"J-Pop,Anime,Music",Jin,
Diary wa Fortissimo,,Kotobuki Tsumugi (CV: Minako Kotobuki),
Period,"Music,J-Pop",CHEMISTRY,JP
Sanctuary,Anime,Roselia,
フジヤマディスコ,,SILENT SIREN,
02-Jan,,Shoko Nakagawa,
Kizukeyo Baby,"Music,Rock",THE ORAL CIGARETTES,
A-E-U-I,"Music,Rock",THE ORAL CIGARETTES,
Wagamama De Gomakasanaide,"Music,Rock",THE ORAL CIGARETTES,
BLACK MEMORY,"Music,Rock",THE ORAL CIGARETTES,
泪のムコウ,,Stereopony,
はんぶんこ,,Stereopony,
I do it,"J-Pop,Rock",Stereopony,JP
