song name,genre,artist name,artist country
Runaway,Hard Rock,Everything In Slow Motion,
Capella,Hard Rock,Everything In Slow Motion,
Hallelujah,R&B/Soul,Alicia Keys,US
Stay - Before the Picture Fades,"Alternative,Pop",Talisco,FR
Toi,"R&B/Soul,French Pop,Hip Hop/Rap",Monsieur Nov,FR
Love in This Club (feat. Young Jeezy),Contemporary R&B,Usher,
Dead Man's Arms,Alternative,Bishop Briggs,
Games Continued (feat. Marie Plassard) - Radio Edit,,Bakermat,
Panda Pon,Latin Urban,Topo La Maskara,
Hot In Herre,"Rap,Hip Hop/Rap",Nelly,
Ghost in the Machine,Hip Hop/Rap,B.o.B,
Stompa,"Pop,Alternative",Serena Ryder,CA
Please Tell Rosie,,Alle Farben,DE
Faut oublier,Pop,-M-,FR
Be Your Love,Alternative,Bishop Briggs,
Hard to Love (feat. Jessie Reyez),,Calvin Harris,
No Scrubs (feat. Wendy Sarmiento),Dance,Dropout,
Wrong (feat. Eloy Smit),,Afreaux,
Invitation (feat. Yade Lauren),"Karaoke,Dance",Yellow Claw,
The Feels,"Music,World",melvitto,
Hold On,,Møme,
Wait,"Alternative,Dance,Electronic",Broken Back,
Back for More (feat. Daecolm),,Feder,
The Future (with James Vincent McMorrow),,San Holo,
Stones,"Music,Electronic",Emmit Fenn,
Memories,"Music,Electronic",Petit Biscuit,
right here,Music,keshi,
I Love You but I'm Letting Go,"Music,Alternative",Pamungkas,
Changes,R&B/Soul,Jeff Bernat,
"fuck u, goodluck.","R&B/Soul,Pop",suggi,
Suffocate,Music,Hayd,
WAYO,,BANG YE DAM,
Save Me,Alternative,Ely,
Smile,Alternative,KID E$s,
I Need to Stay Away from You,Hip Hop/Rap,sadgods,
Separate from You,,sadgods,
while the rain drops,Hip Hop/Rap,yesterday,
tell me when you change,,Jay Sek,
It Kills Me,,demxntia,
My Heart Does U-Turns,Alternative,Kaiyko,
don't cry,Alternative Rap,sadeyes,
Different,Alternative,Lil Xtra,
Fall for You,"Pop,Rock,Alternative,Contemporary Singer/Songwriter,Music",Secondhand Serenade,US
Dancing in the Rain,Pop,Alec Wigdahl,
ILYSB,,Kim Woo Sung,
Some,"K-Pop,Rock",BOL4,
Hate Everything,K-Pop,GSoul,
Incomplete,Singer/Songwriter,Kuzu Mellow,
Broken Record,K-Pop,GSoul,
notice me - acoustic,Music,ROLE MODEL,
I Can't Hate You,,Kayou.,
my stargirl,R&B/Soul,slchld,
double take,"Music,Pop",dhruv,
hurting,R&B/Soul,slchld,
Blue,Pop,LiFli,
I'm Not Perfect,Singer/Songwriter,Jess Benko,
Better,Pop,Parachute,
We Won't,,Jeyes,
Just Because You're Sorry,Pop,Dewey Wiles,
At My Worst,Music,Pink Sweat$,
Stacy,"Music,Pop",Quinn XCII,
i try to smile,Pop,thien,
I Should've Known,Pop,MINH,
I Just Want You to Know,,Jeffrey Owens,
the sorry song,Music,Mikayla Geier,
Bye.,Pop,Mia Smith,
CWJBHN,Singer/Songwriter,Jake Scott,
U Deserve It,,Trippie Redd,
Bust Down Deux,Music,Trippie Redd,
Libera Me from Hell,Anime,Hypotoria,
happily ever after,Music,Shoko Nakagawa,JP
Better Off Dead,R&B/Soul,Gemini Aaliyah,
IF Only,R&B/Soul,Gemini Aaliyah,
To Fear,,Gemini Aaliyah,
Bandito,"Rap,Alternative",Twenty One Pilots,US
Nico and the Niners,"Hip Hop/Rap,Alternative,Rock,Reggae",Twenty One Pilots,US
Bleed,R&B/Soul,Gemini Aaliyah,
Darko,Alternative,Gemini Aaliyah,
The Devil Told Me I'm Not Alone,Alternative,Gemini Aaliyah,
U Deserve It,Music,Trippie Redd,
6 Kiss,Music,Trippie Redd,
Chosen,Music,Trippie Redd,
Psycho!,,MASN,
the remedy for a broken heart (why am I so in love),Pop,XXXTENTACION,
Moonlight,Hip Hop/Rap,XXXTENTACION,
1400 / 999 Freestyle,Music,Trippie Redd,
Starboy,Music,The Weeknd,
ghost girl,Hip Hop/Rap,Lil Peep,
The Hills,"Music,R&B/Soul",The Weeknd,CA
Пачка сигарет,"Alternative Rap,Hip Hop/Rap",LIZER,
Lucid Dreams,"R&B/Soul,Hip Hop/Rap,Alternative Rap",Juice WRLD,
LUV 2,,COLDCLOUD,
Зелёные стёкла,Pop Punk,Drug Твоей Тёлки,
Levitate,"Electronica,Alternative Rap,Hip Hop/Rap,Alternative",Twenty One Pilots,US
Heavydirtysoul,"Hip Hop/Rap,Alternative,Rock,Breakbeat,Alternative Rap",Twenty One Pilots,US
VOICES (feat. XXXTENTACION),Music,Skye,GB
There Will Never Be Another You,Easy Listening,Tony Glausi,
Peace Piece,Jazz,Bill Evans,
Skating In Central Park,Jazz,Bill Evans,US
I Miss You So,,Nat King Cole Trio,
Sabor a Mí,,Tony Glausi,
Prelude to a Kiss,Jazz,Brad Mehldau,US
Everything Happens To Me,,Chet Baker,
Stardust,,Hoagy Carmichael,US
I'm Through With Love,"Jazz,Vocal",Ray Eberle,US
The Nearness Of You,Jazz,Bill Charlap,US
Georgia On My Mind,Jazz,Oscar Peterson Trio,
Some Enchanted Evening - Remastered,Jazz,Jo Stafford,US
There Will Never Be Another You,Jazz,Lester Young,US
Whisky Story Time,"Alternative,Singer/Songwriter",Alabaster DePlume,GB
Lil' Darlin',,Count Basie Orchestra,US
I Got It Bad (And That Ain't Good),Pop,Julie London,US
You've Changed,Jazz,Kurt Rosenwinkel,US
Embraceable You - Remastered,,Nat King Cole Trio,
The Way You Look Tonight,,Benny Goodman Sextet,
"It's Been A Long, Long Time","Jazz,Pop",Peggy Lee,US
Alone Together - Rudy Van Gelder Remaster,Jazz,Kenny Dorham,US
My Romance - Rudy Van Gelder Remaster,,Gene Ammons,
A Nightingale Sang In Berkeley Square,Jazz,Stan Getz,US
It Never Entered My Mind,"Music,Jazz",Miles Davis Quintet,US
The Single Petal Of A Rose - The Queen's Suite,,Duke Ellington,US
Where Or When,Jazz,Benny Goodman,US
Going Home,Jazz,Charlie Haden,
All Alone,"Hard Bop,Jazz",Mal Waldron,US
Pretty Stars,Jazz,Bill Frisell,US
I'll Never Smile Again,,Tommy Dorsey,
THE WAY IT USED TO BE,Music,Trent Reznor and Atticus Ross,
"In The Wee Small Hours Of The Morning - Live At The Village Vanguard, New York, NY / 2016",Jazz,Bill Frisell,
Grew Inside the Water,Contemporary Folk,Mimi Gilbert,
Society's a Mansion,"Contemporary Folk,Music",Mimi Gilbert,
Morning Glories,Pop,Dear Nora,
It's Infinite,Indie Rock,Lomelda,
anything,,Adrianne Lenker,
Indiana,"Singer/Songwriter,Alternative",Adrianne Lenker,
Your Mum,Singer/Songwriter,Ruby Gill,
Soon,Alternative,Angie McMahon,
Hungry Ghost,Music,Amarina Waters,
Good News,"Indie Rock,Singer/Songwriter",Julien Baker,
Mary,Alternative,Big Thief,
Vacation,"Indie Rock,Alternative",Florist,
I Remember Me,Alternative,Silver Jews,US
Not So Bad,Music,Anna Burch,
Slow Train Creek,"Singer/Songwriter,Folk",Holly Arrowsmith,
This Charming Man - 2011 Remaster,,The Smiths,GB
Vignette: Visions,Soundtrack,Disasterpeace,US
Horizon,Electronic,Dance With the Dead,
Yung and Writhing,,Rew,
Electron,Electronic,Wild Planet,GB
Cybercrimes,Music,Sidewalks and Skeletons,
Slomo,Alternative,Slowdive,GB
Labyrinth,Alternative,Pereulok Pyatniskii,
Dot in the Sky,Alternative,Drab Majesty,
Sodus,Pop,Cemeteries,US
Ravage,"Alternative,Electronic",Skeleton Hands,US
Sleep Paralysis,"Music,Electronic",Sidewalks and Skeletons,
Violent Dreams,Electronic,Crystal Castles,CA
Skin,Electronic,Grimes,CA
Know The Way,Electronic,Grimes,CA
Visiting Statue,Electronic,Grimes,CA
Prey,Dance,El Tigr3,
Critical Mistakes,"Pop,Alternative",888,
Если бы любовь,Pop,Mirèle,
Violence - Original Mix,Music,Grimes,
Мы,"Indie Pop,Alternative",Дайте танк (!),
Wasted Years - 2015 Remaster,,Iron Maiden,GB
Atlantic Postcard,"Adult Alternative,Alternative",The Holydrug Couple,CL
Comfort,Alternative,Makthaverskan,SE
Let Me Hit It (Audiostalkers Remix),,Spoty-O,
Circumambient,Electronic,Grimes,CA
Acid Rain,Electronic,Lorn,IT
Before the fever,Music,Grimes,CA
Delete Forever,Music,Grimes,CA
Four Years and One Day,Electronic,Mount Kimbie,GB
We Were Lovers,Electronic,Buzz Kull,
Attica,,Linea Aspera,
Pickup,Alternative,A Car That Swims,
Damage Control,"Electronic,Alternative,Indie Rock",The Faint,US
Ibuprofen,"Electronic,Alternative",Alicks,
The Trooper - 2015 Remaster,,Iron Maiden,GB
Kamikaze,Pop,MØ,DK
Whippin (feat. Felix Snow),Music,Kiiara,
Asli Hip Hop,,Ranveer Singh,
Train Song,,Midival Punditz,
Azadi,,Dub Sharma,
Kaam Bhaari,,Kaam Bhaari,
The Spark,,Afrojack,NL
Love Myself,"Electronic,Pop,Dance",Hailee Steinfeld,
Should Have Known Better,Alternative,Sufjan Stevens,US
Fourth of July,Alternative,Sufjan Stevens,US
Should Have Known Better - Live,Alternative,Sufjan Stevens,US
Nothing's Gonna Hurt You Baby,Alternative,Cigarettes After Sex,US
To Live a Life,Alternative,First Aid Kit,SE
All I Need,Singer/Songwriter,Justin Nozuka,US
You Sigh,Alternative,Charlie Cunningham,
My My My - Acoustic,"Music,Singer/Songwriter",Tom Speight,
Always Be My Baby - Recorded at Sound Stage Nashville,,Anderson East,US
Rebellion (Lies),"Music,Alternative",Benjamin Francis Leftwich,GB
Acoustic,"Music,Alternative",Billy Raffoul,
About a Bruise - Recorded at Spotify Studios NYC,,Iron & Wine,US
Feels Like Lightning,"Country,Singer/Songwriter",Josh Ritter,US
How Many Times,Alternative Folk,Rod Ladgrove,
Is It Ever Gonna Be Easy,Alternative,The Lone Bellow,US
Hoping,Alternative,X Ambassadors,US
Love on the Weekend,"Pop/Rock,Rock",John Mayer,
Sweetest Thing,"Music,Singer/Songwriter",Allman Brown,
Never Break,"Singer/Songwriter,Alternative,Country",Langhorne Slim,US
Showboat,"Pop,Country,Singer/Songwriter",Josh Ritter,US
Such A Simple Thing,"Music,Singer/Songwriter",Ray LaMontagne,US
We Were Young,Alternative,Tay Oskee,
This Too Shall Last,Singer/Songwriter,Anderson East,US
New Paint - Recorded At Spotify Studios NYC,,Jack Johnson,US
Heart's Content,"Adult Alternative,Singer/Songwriter",Brandi Carlile,US
The Boy Who Cried Wolf,"Singer/Songwriter,Traditional Folk,Singer/Songwriter",Passenger,GB
Fool For Waiting,Alternative,Dan Mangan,
Overland,,I'm With Her,
Lost On You,"Music,Alternative",Lewis Capaldi,
Praying - Acoustic,Alternative,Tom Grennan,
Breakin' Ground,"Alternative Folk,Singer/Songwriter",AHI,
My Mind Is For Sale - Recorded At Spotify Studios NYC,,Jack Johnson,US
Sunscreen,"Singer/Songwriter,Singer/Songwriter",Ira Wolf,
Tell Him,Indie Rock,Wyvern Lingo,
I Love the Rain the Most,"Contemporary Singer/Songwriter,Singer/Songwriter",Joe Purdy,US
My Soul I,Alternative,Anna Leone,
Ol' Sweet Day,"Music,Singer/Songwriter",AHI,
"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",,Wolfgang Amadeus Mozart,AT
"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",,Johann Sebastian Bach,DE
"Elgar: Variations on an Original Theme, Op. 36 ""Enigma"": Variation IX. Nimrod",,Edward Elgar,
Cavalleria rusticana: Intermezzo,,Pietro Mascagni,IT
"Piano Concerto No. 5 In E Flat, Op. 73, ""The Emperor"": II. Adagio Un Poco Mosso (Beethoven)",,"Vienna Symphony Orchestra, Robert Wagner & Felicja Blumental",
"Pachelbel: Canon & Gigue in D Major, T. 337: I. Canon",,Johann Pachelbel,
"Orfeo ed Euridice, Wq. 30: Danse des champs-elysées ""Mélodie"" (Arr. I. Friedman for Piano)",,Christoph Willibald Gluck,
"Carnival of the Animals, R. 125: The Swan",,Camille Saint-Saëns,
"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",,Frédéric Chopin,
Scarborough Fair (Arr. Parkin),,Traditional,
"Piano Concerto In A Minor, Op.16: 2. Adagio - Live",,Edvard Grieg,
"Kinderszenen, Op. 15: VII. Träumerei",Classical,Robert Schumann,DE
"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo",,Ludwig van Beethoven,DE
"Goldberg Variations, BWV 988: Aria",,Johann Sebastian Bach,DE
The Lark Ascending,,Ralph Vaughan Williams,GB
"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",,George Frideric Handel,
"Prelude a l'apres-midi d'un faune, L. 86",,Claude Debussy,
"Nutcracker Suite, Op. 71a ""Dance of the Sugar-Plum Fairy""",,Pyotr Ilyich Tchaikovsky,
I giorni,Classical,Ludovico Einaudi,IT
Hymn,,Valentin Silvestrov,
"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",,Sergei Rachmaninoff,
"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",,Wolfgang Amadeus Mozart,AT
Merry Christmas Mr. Lawrence (Arr. Metcalfe),,Jess Gillam,
"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 3. Allegretto - Live",,Ludwig van Beethoven,
"Violin Concerto In E Minor, Op. 64, MWV O14: II. Andante",,Felix Mendelssohn,DE
Shackleton's Cross,Classical,Howard Goodall,
"Ravel: Pavane pour une infante défunte, M. 19",,Maurice Ravel,FR
"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",,César Franck,FR
"Vier Impromptus, op.90 D.899: Vier Impromptus, op.90 D.899: III. Andante mosso, G flat major",,Franz Schubert,
"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",,Johannes Brahms,
"Petite suite, L. 65: No. 1, En bateau (Orch. H. Buser)",,Claude Debussy,
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",Music,Pyotr Ilyich Tchaikovsky,
"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",,Frederick Delius,GB
Bluebird,"Classical,Soundtrack,Classical Crossover",Alexis Ffrench,US
Fantasía para un Gentilhombre: IIa. Españoleta,,Joaquín Rodrigo,ES
Melodies From Scotland,Classical,The Ayoub Sisters,
The Banks of Green Willow,,George Butterworth,GB
"Mozart: Piano Sonata No. 11 in A Major, K. 331, ""Alla Turca"": I. Andante grazioso",,Wolfgang Amadeus Mozart,AT
"Suite bergamasque, L. 75: No. 3, Clair de lune (Arr. L. Caillet for Orchestra)",Classical,Claude Debussy,HU
"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",,Sergei Rachmaninoff,
"Serenade No. 13 in G Major, K. 525, ""Eine kleine Nachtmusik"": II. Romance",,Wolfgang Amadeus Mozart,AT
"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato",Music,Pyotr Ilyich Tchaikovsky,
"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",,Ludwig van Beethoven,DE
"The Planets, Op. 32: II. Venus, the Bringer of Peace","Classical,Instrumental",Gustav Holst,GB
"Young Birches, Op. 128, No. 2",,Amy Beach,
"Dances for Harp and Orchestra, L. 103: 2. Danse profane",,Lavinia Meijer,
Crisantemi for string orchestra,,Giacomo Puccini,
"A Midsummer Night's Dream, Op. 21: Overture (Tempo primo)",,Felix Mendelssohn,DE
"Piano Quartet in E-flat Major, Op.16: II. Andante cantabile",,Isaac Stern,
Ladies in Lavender,,Nigel Hess,GB
"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live",,Sergei Rachmaninoff,
"Waltz in C-sharp minor, Op. 64 No. 2",,Frédéric Chopin,PL
Song For Athene,,John Tavener,GB
"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",Classical,Pyotr Ilyich Tchaikovsky,
"Gabriel's Oboe (From ""The Mission"")",Soundtrack,Ennio Morricone,IT
Concerto for Piano and Orchestra No. 23 in A major: II. Adagio,,Wolfgang Amadeus Mozart,AT
Violin Concerto In D Opus 35: II Canzonetta - Andante,,Pyotr Ilyich Tchaikovsky,
Moon River,,2CELLOS,HR
Song Of The Birds (Arr. Casals),,Anonymous,
"Piano Quartet No. 1 in G Minor, K. 478: II. Andante",,Wolfgang Amadeus Mozart,AT
"Romeo & Juliet, Op. 64, Act I: No. 19, Balcony Scene",,Sergei Prokofiev,RU
Theme From Schindler's List,,John Williams,US
"Peer Gynt, Op.23 - Incidental Music: No.13. Morning Mood",,Edvard Grieg,NO
Main Titles from the HBO Miniseries Band of Brothers - Instrumental,,London Metropolitan Orchestra,
"Love Theme - From ""Romeo and Juliet""",,Maurice Jarre,
"Sonata In G Minor For Cello & Piano, Op. 65: 3. Largo",,Frédéric Chopin,
Sh-Boom,,The Crew Cuts,
Mr Sandman,Pop,Dickie Valentine,GB
Blue Moon,,Elvis Presley,US
Band of Gold (with Ray Conniff & His Orchestra & Chorus),Pop,Don Cherry,US
Dream Lover,"Doo Wop,Rock & Roll,Rock",Bobby Darin,US
Learnin' The Blues,Pop,Frank Sinatra,US
Smile,"Jazz,Pop",Nat King Cole,US
If I Give My Heart to You (with The Mellomen),,Doris Day,
You Belong To Me,"Vocal,Pop",Jo Stafford,US
Papa Loves Mambo,"Pop,Vocal",Perry Como,US
Sixteen Tons,,Tennessee Ernie Ford,
Born Too Late,Pop,The Poni-Tails,US
Auf Wiederseh'n Sweetheart - 2017 Version,,Vera Lynn,GB
(Love Is) The Tender Trap,"Pop,Jazz",Frank Sinatra,US
Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,Vocal,Dean Martin,US
A Teenager In Love,,Marty Wilde,GB
Magic Moments (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),,Perry Como,US
All I Have to Do Is Dream - Single Version; 2006 Remaster,Music,The Everly Brothers,US
Gamblin' Man,,Lonnie Donegan,
Who's Sorry Now,Pop,Connie Francis,US
Earth Angel (Will You Be Mine),,The Crew Cuts,
That's Amore,Jazz,Dean Martin,
I Get So Lonely (When I Dream About You),R&B/Soul,The Four Knights,US
Catch a Falling Star (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),,Perry Como,US
('Til) I Kissed You,Pop,The Everly Brothers,US
"Whatever Will Be, Will Be (Que Sera, Sera) - Single Version",Pop,Doris Day,US
Stupid Cupid,Music,Connie Francis,US
Only You (and You Alone),"Pop,Jazz,Rock,R&B/Soul",The Hilltoppers,US
Memories Are Made Of This,"Pop,Vocal,Rock",Dean Martin,US
Why Do Fools Fall in Love,Pop,Frankie Lymon & The Teenagers,US
Fabulous,Rock,Charlie Gracie,US
It Doesn't Matter Anymore,Rock,Buddy Holly,US
Pretend,"Jazz,Pop",Nat King Cole,US
Tulips From Amsterdam,Pop,Max Bygraves,
Love Me Tender - with The Royal Philharmonic Orchestra,Rock,Elvis Presley,
Chicka Boom,,Guy Mitchell,
Rose Marie,Country,Slim Whitman,US
Poor Little Fool,"Pop,Rock",Ricky Nelson,US
Sway (Quien Sera),"Vocal,Pop",Dean Martin,US
I'm In Love Again,"R&B/Soul,Blues,Rock",Fats Domino,US
Side By Side,"Pop,Vocal,Jazz",Kay Starr,US
Tequila,,The Champs,US
Finger of Suspicion,Music,Dickie Valentine,GB
Banana Boat Song,Pop,Harry Belafonte,US
Maybe Baby,,The Crickets,
Kisses Sweeter Than Wine,,Jimmie Rodgers,US
Bye Bye Love,,The Everly Brothers,US
Someone Else's Roses,"Pop,Vocal",Joan Regan,GB
Hernando's Hideaway,"Pop,Easy Listening",The Johnston Brothers,GB
Just Walkin' in the Rain,Pop,Johnnie Ray,US
Be Bop a Lula,Rock,Gene Vincent,US
Fever,"Vocal,Jazz,Pop",Peggy Lee,US
Last Train to San Fernando,,Johnny Duncan & The Bluegrass Boys,
Someday (You'll Want Me to Want You),"Rock,Pop",Ricky Nelson,US
Dreamboat,,Alma Cogan,GB
Lucille,,Little Richard,
All Shook Up,,Elvis Presley,US
I'm Sorry I Made You Cry,Music,Connie Francis,US
My Prayer,Music,The Platters,US
Come prima,"World,Pop",Marino Marini,IT
Tennessee Wig Walk,Country,Bonnie Lou,US
It's Late - Remastered 2001,"Pop,Rock",Ricky Nelson,US
I'll Come When You Call,Pop,Ruby Murray,GB
Young Love,,Tab Hunter,US
Half As Much (with Percy Faith & His Orchestra),,Rosemary Clooney,
Twilight Time,"Vocal,Pop,R&B/Soul",The Platters,US
Walking My Baby Back Home,Pop,Johnnie Ray,US
Diana,,Paul Anka,
Little Things Mean A Lot,,Kitty Kallen,US
It's All In The Game,,Tommy Edwards,US
Cloud Lucky Seven,Pop,Guy Mitchell,US
Mambo Italiano,Pop,Rosemary Clooney,US
Smoke Gets In Your Eyes,,The Platters,US
"Yes Tonight, Josephine - Single Version",,Johnnie Ray,US
The Black Hills of Dakota,Pop,Doris Day,US
Because You're Mine,"Pop,Jazz",Nat King Cole,US
Rubber Ball,Music,Bobby Vee,
Love And Marriage,Pop,Frank Sinatra,US
Big Man,Pop,The Four Preps,US
nightmares,Music,easy life,
peanut butter,Music,easy life,
petty crime,,easy life,
dead celebrities,"Music,Alternative",easy life,
7 magpies,"Music,Alternative",easy life,
nice guys,"Music,Alternative",easy life,
sangria,,easy life,
ls6,"Music,Alternative",easy life,
earth,"Music,Alternative",easy life,
spiders,"Music,Alternative",easy life,
basics,Alternative,easy life,
houseplants,"Music,Alternative",easy life,
spaghetti hoops,,easy life,
mercury retrograde,Alternative,easy life,
sunday,Alternative,easy life,
wet weekend,Alternative,easy life,
afters,Alternative,easy life,
jealousy,Alternative,easy life,
ojpl,Alternative,easy life,
temporary love part 1,,easy life,
temporary love part 2,,easy life,
frank,Alternative,easy life,
520,,easy life,
pockets - mixtape version,"Music,Alternative",easy life,
ice cream,Alternative,easy life,
lust,Alternative,easy life,
silverado,Alternative,easy life,
slow motion,Alternative,easy life,
Imagine,,Jack Johnson,
Upside Down,"Folk-Rock,Pop/Rock,Soft Rock,Adult Alternative,Singer/Songwriter,Rock",Jack Johnson,US
Good People,Rock,Jack Johnson,US
Breakdown,Rock,Jack Johnson,US
I'm Yours,"Pop,Reggae,Folk,Folk-Rock",Jason Mraz,US
Imagine - Remastered 2010,Rock,John Lennon,GB
Jealous Guy - Remastered 2010,,John Lennon,
You Give Me Something,Pop,James Morrison,AU
Wonderful World,Pop,James Morrison,GB
The Pieces Don't Fit Anymore,Pop,James Morrison,GB
Undiscovered,Pop,James Morrison,GB
Closing Time,"Grunge,Pop/Rock,Alternative,Rock",Semisonic,US
Castle on the Hill - Acoustic,Pop,Ed Sheeran,
What Do You Mean? - Acoustic,"Music,Pop",Justin Bieber,CA
Three Little Birds,,Bob Marley & The Wailers,JM
Is This Love,,Bob Marley & The Wailers,
One,Folk,Ed Sheeran,
Everlong - Acoustic Version,Rock,Foo Fighters,US
Fields Of Gold,Pop,Sting,
Sailing,Music,Rod Stewart,GB
In the Air Tonight - 2015 Remaster,"Adult Contemporary,Pop/Rock,Soft Rock,Arena Rock,Prog-Rock/Art Rock,Pop,Alternative,Rock",Phil Collins,
Cast No Shadow,,Oasis,GB
Champagne Supernova,,Oasis,GB
Lucky Man,"Rock,Pop",The Verve,GB
Sonnet,"Rock,Pop",The Verve,GB
Bitter Sweet Symphony,"Pop,Alternative,Rock,Britpop",The Verve,GB
Gone Till November,Pop,Wyclef Jean,
I Heard It Through The Grapevine,,Marvin Gaye,US
Stand by Me,,Ben E. King,US
A Thousand Trees,"Pop,Rock",Stereophonics,
(Sittin' On) the Dock of the Bay,"Traditional Country,Soul,R&B/Soul",Otis Redding,US
(Your Love Keeps Lifting Me) Higher & Higher,,Jackie Wilson,US
"I Can't Help Myself (Sugar Pie, Honey Bunch)","Motown,Soul,Pop,R&B/Soul",Four Tops,
My Girl - Single Version,R&B/Soul,The Temptations,US
Hey There Delilah,Alternative,Plain White T's,
FourFiveSeconds,Pop,Rihanna,
See You Again (feat. Charlie Puth),"R&B/Soul,Hip Hop/Rap,Alternative Rap",Wiz Khalifa,
One Day Like This,Alternative,Elbow,GB
Circle Of Life,"Soundtrack,Pop,Rock,Original Score",Elton John,GB
Something About The Way You Look Tonight - Edit Version,Rock,Elton John,GB
Hearts Don't Break Around Here,Pop,Ed Sheeran,
All Night Long (All Night),"Adult Contemporary,Pop/Rock,Soft Rock,Calypso,Pop,Reggae",Lionel Richie,US
Easy,,Commodores,US
Hello,"Adult Contemporary,Pop/Rock,Soft Rock,Pop,Rock",Lionel Richie,US
Blame It on Me,"Blues,Rock,Folk",George Ezra,GB
Listen to the Man,Singer/Songwriter,George Ezra,GB
Married With Children - Remastered,"Rock,Alternative",Oasis,GB
Whatever,Alternative,Oasis,GB
Songbird,Rock,Oasis,GB
Who Feels Love?,"Alternative,Rock",Oasis,GB
Talk Tonight,,Oasis,GB
Don't Go Away - Demo,"Rock,Alternative",Oasis,GB
Faith - Remastered,,George Michael,
Man in the Mirror - 2012 Remaster,,Michael Jackson,US
You Are Not Alone,Contemporary R&B,Michael Jackson,US
Superstition - Single Version,"Contemporary R&B,Funk,Motown,Soul,R&B/Soul",Stevie Wonder,US
"Beautiful Girls, Stand By Me - Medley",,Boyce Avenue,US
Fast Car (feat. Kina Grannis),,Boyce Avenue,
Castle on the Hill,"Singer/Songwriter,Singer/Songwriter",Boyce Avenue,US
Tears in Heaven,Singer/Songwriter,Boyce Avenue,US
My Sacrifice,Singer/Songwriter,Boyce Avenue,US
Payphone,"Singer/Songwriter,Singer/Songwriter",Boyce Avenue,US
I Believe I Can Fly - Radio Edit,"Contemporary R&B,R&B/Soul",R. Kelly,US
If I Could Turn Back the Hands of Time - Radio Edit,R&B/Soul,R. Kelly,US
I Wish,R&B/Soul,R. Kelly,US
The World's Greatest - Radio Edit,R&B/Soul,R. Kelly,
The Storm Is Over Now,"Pop,R&B/Soul",R. Kelly,US
Thugz Mansion - Nas Acoustic,Hip Hop/Rap,2Pac,US
"Lava - From ""Lava""",,Kuana Torres Kahele,
Don't Matter,Hip Hop/Rap,Akon,SN
Blank Space (Acoustic),,Tyler Ward,US
Sway,Pop,Bic Runga,NZ
Human - Acoustic,Alternative,Rag'n'Bone Man,
Red Red Wine,"Pop,Reggae",UB40,GB
Sweat (A La La La La Long),,Inner Circle,JM
"Baby, I Love Your Way","Rock,Reggae,Pop",Big Mountain,US
With Arms Wide Open,"Singer/Songwriter,Singer/Songwriter",Boyce Avenue,US
Shadow Of The Day,"Singer/Songwriter,Singer/Songwriter",Boyce Avenue,US
N Dey Say - Album Version / Explicit,Hip Hop/Rap,Nelly,
My Place,Hip Hop/Rap,Nelly,
Burn - Confession Special Edition Version,R&B/Soul,Usher,US
Dry Your Eyes,"Hip Hop/Rap,Rock,House",The Streets,
Never Went to Church - Radio Edit,,The Streets,
Mirrors,"Pop/Rock,Contemporary R&B,Pop",Justin Timberlake,US
Just A Dream - Main,"Music,Hip Hop/Rap",Nelly,
Life Goes On,Hip Hop/Rap,2Pac,US
Everybody Wants To Rule The World,"College Rock,New Wave,Pop/Rock,Pop,Alternative,Rock",Tears For Fears,GB
Bette Davis Eyes,"New Wave,Pop/Rock,Soft Rock,Pop",Kim Carnes,US
Time After Time,"Pop/Rock,Soft Rock,Pop,Rock",Cyndi Lauper,
True - Single Edit,,Spandau Ballet,GB
Every Breath You Take - Remastered 2003,Rock,The Police,GB
Hungry Eyes,"Pop/Rock,Soft Rock,Pop",Eric Carmen,US
The Way It Is,"Pop,Rock,Soft Rock",Bruce Hornsby,US
Little Lies,"Electronic,Pop,Rock,Soft Rock",Fleetwood Mac,GB
