song name,genre,artist name,artist country
Charlemagne,Alternative,Blossoms,
15 Years,Alternative,Vistas,
In the Morning,Alternative,The Coral,GB
If You Wanna,Alternative,The Vaccines,GB
Golden Skans,"Electronic,Alternative,Rock",Klaxons,GB
Shuffle,Alternative,Bombay Bicycle Club,GB
Sweet Disposition,"Rock,Alternative",The Temper Trap,AU
Walking On A Dream,"Electronic,Pop,Dance,Alternative,Rock,New Wave",Empire of the Sun,
All These Things That I've Done,Alternative,The Killers,US
Brand New Day,Alternative,Kodaline,
Not Nineteen Forever,Alternative,Courteeners,
Chelsea Dagger,"Indie Rock,Rock & Roll,Rock",The Fratellis,GB
Busy Earnin',Electronic,Jungle,
Same Jeans,"Pop,Alternative,Rock",The View,GB
Foundations,Pop,Kate Nash,GB
Found What I've Been Looking For,Alternative,Tom Grennan,
Outro,"Alternative,Electronic",M83,FR
Mr. Brightside,"Indie Rock,Adult Alternative,Alternative,Rock",The Killers,US
The Cave,"Alternative Folk,Folk-Rock",Mumford & Sons,
Movin' on Up,"Pop,Alternative",Primal Scream,GB
Something's Got To Give,Music,Labrinth,GB
Either Way,Alternative,The Twang,DE
Green Light,"Electronic,Pop,Dance,Alternative,Disco",Lorde,
Have A Nice Day,,Stereophonics,GB
Orphans,"Dance,Alternative",Coldplay,GB
Disparate Youth,Alternative,Santigold,US
Star Girl,Pop,McFly,RU
White Tiger - Single Version,,Izzy Bizu,
Broke Boy,Music,Malia Civetz,
Make Me Feel,R&B/Soul,Janelle Monáe,US
Paradise,Singer/Songwriter,George Ezra,GB
Run Boy Run,Alternative,Woodkid,FR
Bright Idea,"Pop,Rock",Orson,US
Praise You - Radio Edit,Dance,Fatboy Slim,GB
Good Enough,"Pop,Rock",Dodgy,GB
Standing In the Way of Control,"Alternative,Rock",Gossip,
JCB,Pop,Nizlopi,
Can't Stop,"Alternative Rap,Funk,Alternative,Rock",Red Hot Chili Peppers,US
Charlie Brown,Alternative,Coldplay,GB
Hold Back The River,Singer/Songwriter,James Bay,GB
Song 4 Mutya (Out Of Control),"R&B/Soul,Pop,Music",Mutya Buena,GB
No Judgement,Pop,Niall Horan,
In Too Deep,"Punk,Pop Punk,Alternative,Rock",Sum 41,CA
Pack Up,Pop,Eliza Doolittle,GB
Good Luck (Feat Lisa Kekaula),,Basement Jaxx,
Do Better,"Music,Hip Hop/Rap",Stormzy,GB
9 to 5,Country,Dolly Parton,
Pompeii,"Indie Rock,New Wave,Adult Alternative,Electronic,Alternative,Rock",Bastille,
Welcome To New York,Pop,Taylor Swift,US
Hello,Dance,Martin Solveig,FR
Friends,Music,Ella Henderson,
Love Is Fire - Single Version,Pop,Freya Ridings,
Inner Smile,"Alternative,Pop",Texas,GB
Song 2,Rock,Blur,GB
Not Giving In (feat. John Newman & Alex Clare),,Rudimental,
Faith - Remastered,Pop,George Michael,GB
Turn Around (Hey What's Wrong With You),"Pop,Dance,Music",Phats & Small,GB
Ain't Got Far to Go,Pop,Jess Glynne,GB
I Wish I Was a Punk Rocker (With Flowers in My Hair),Pop,Sandi Thom,GB
Mama Do The Hump,Hip Hop/Rap,Rizzle Kicks,GB
Freedom! '90 - Remastered,Pop,George Michael,GB
Greatest Day,Pop,Take That,GB
Dance with Me Tonight,Pop,Olly Murs,GB
Shine,Rock,Years & Years,
Shut Up and Dance,"Pop,Alternative,Pop/Rock",WALK THE MOON,US
Oh My Love,"Pop,Alternative",The Score,US
Electronic Memories (feat. Mickey Kojak),,k?d,
La La Light,Dance,OLWIK,
Groovin,Dance,Sir Roy,
Sun In Our Eyes - Don Diablo Remix,,MØ,
Wanderlust,Dance,Throttle,
Body Rock,Dance,Bingo Players,
Holy Water,Music,Galantis,SE
L.A. Traffic,Music,LittGloss,
Lay Your Head On Me (feat. Marcus Mumford),Music,Major Lazer,JM
Living (feat. Alex Clare),,Bakermat,
Crash,Dance,Chris Malinchak,US
Home,"Dance,Pop",Vicetone,NL
85% - GOLDHOUSE Remix,,Loote,
Unstoppable,Dance,The Him,
War Paint,Pop,FLETCHER,
Roots,Alternative,Valerie Broussard,
Sweater Weather,Music,Gaullin,
Beautiful Life (feat. Sandro Cavazza),Dance,Lost Frequencies,
Unfamiliar,Music,Seeb,
Reasons (Kadrian Remix),Pop,Olaf Blackwood,
Roads,"Music,Alternative",Vargas & Lagola,
As I Sleep (feat. Charlee),,Tobtok,
Lift Me Up (feat. Carla Monroe),,Oliver Heldens,
First Class Jazz,,AronChupa,
Can't Let Go (feat. Harry Hudson),,Frank Walker,
Not Alone,"Electronic,Dance",Otto Knows,
I Found You (with Calvin Harris),Pop,benny blanco,
No More 54,Dance,Dada Life,SE
Better Off Without You (feat. Shift K3Y),Music,Becky Hill,
Bloodshot,,Mike Perry,
Hallucinate - Paul Woolford Remix,Music,Dua Lipa,
You Can't Rely on My Love,Dance,Mordkey,
Think About You - Galantis Remix,Dance,Kygo,
I Don't Belong In This Club - MOTi Remix,,Why Don't We,
We Can Get High,"Music,Dance",Galantis,
Count On You - ATFC's C-thru Remix,House,Autoerotique,CA
We Got That Cool (feat. Afrojack & Icona Pop),Music,Yves V,BE
This Groove,"Music,Dance",Oliver Heldens,
Secrets,House,Erik Frank,
White Lies - Guy Arthur Remix,House,The Him,NL
EXHALE (feat. Sia) - Hook N Sling Remix,Music,kenzie,
Dance and Chant,Electronic,Yolanda Be Cool,AU
Do It Again,,Stadiumx,
I'm Still Believing,House,Steve Otis,
I'm Going Like,,Hallman,
By My Side,,Hot Shade,
Never Letting Go,Dance,Audien,
One Night,,MK,
We Got Love,Music,Sigala,
Alone (Calvin Harris Remix) (Feat. Stefflon Don),"Music,Dance",Halsey,
Little Love,,De Hofnar,
Cold as Stone (feat. Charlotte Lawrence) - Lipless Remix,Dance,Kaskade,
People Are Strange - Festival Mix,,KAAZE,
Save Me Tonight,,ARTY,RU
Human Connection,Dance,Cult Solo,
Strangers,,Vigiland,
Alive (feat. ILY),"Electronic,Dance",Jack Wins,
Kids,,Sondr,
Rely,,Karen Harding,
Wait For Me,Trance,Steve Brian,
Kilimanjaro,"Dance,Pop,Music",LVNDSCAPE,
Don't Worry Bout Me - Rudimental Remix,"Music,Pop",Zara Larsson,
Supersonic (feat. Christian Burns),Dance,Swanky Tunes,
Say Something - RetroVision Remix,,Lucas & Steve,
There For You,Music,Gorgon City,
Don’t Tell Me,Electronic,Matisse & Sadko,
Not Ok - Frank Walker Remix,Dance,Kygo,
Never Let Me Down,Music,VIZE,
Golden,,Nonsens,
Who's Got Your Love,,Cheat Codes,
Fire Blazing,Dance,Dropgun,
Sahara Love - Seven Lions Remix,,Above & Beyond,
Anywhere,"Dance,Electronic",Lucas & Steve,
Siren Song - Radio Edit,"Electronica,Dance",CamelPhat,
With You,"Electronic,Dance",Kaskade,
You Want This,,Nonsens,
"Take It Up Again (Stef Kalloo, Flush, Kahtana) [feat. Flush & Kahtana]",Dance,Tommie Sunshine,
Take Me Down,"Music,Dance",Sonny Fodera,
Billinghurst,"House,Dance",Jeremy Olander,SE
Home,Hip-Hop,Lucas & Steve,DK
Play It Cool,,Steve Aoki,
South Beach,Dance,Vicetone,
Bangalore,Dance,MOTi,
All Night Long,Music,Jonas Blue,
Home,"Music,Electronic",Matt Nash,GB
Underwater - Tinlicker Remix,,Gabriel & Dresden,
Imagine,Dance,Steve Aoki,
Bottom Of The Sea,"Electronic,Pop,Music",Isaac Elton,
Bloom,,Sultan + Shepard,
For Real,Dance,Zookëper,
Don't Talk To Me (feat. Riton & Faangs) (feat. Riton),,N.F.I,
I Didn't Come This Far to Only Come This Far (The Journey),"Spoken Word,Rock",Fearless Motivation,
Dig Deeper (Motivational Speech),"Rock,New Age",Fearless Motivation,
The Best Project You'll Ever Work on Is You (Motivational Speech),Christian & Gospel,Fearless Motivation,
Struggle Made Me Stronger,Hip Hop/Rap,Fearless Motivation,
I Dare You to Be Different (Motivational Speech),Christian & Gospel,Fearless Motivation,
Walk Alone,"Music,Christian & Gospel",Fearless Motivation,
Upgrade Your Mind (Motivational Speech),Christian & Gospel,Fearless Motivation,
Remember Why You Started,Hip Hop/Rap,Fearless Motivation,
Feed Your Mind with Success (Motivational Speech),Spoken Word,Fearless Motivation,
Day by Day (Motivation Speech),New Age,Fearless Motivation,
Your Results Are a Mirror (Motivational Speech),"Spoken Word,Fitness & Workout,New Age,Rock",Fearless Motivation,
Statement Day (Motivational Speech),"New Age,Christian & Gospel",Fearless Motivation,
Become Someone No One Thought You Could Be (Motivational Speech),"Rock,New Age",Fearless Motivation,
Be Successful (Eric Thomas Speech),Hip Hop/Rap,NatStar,
Impose Your Will,"R&B/Soul,Spoken Word",Eric Thomas,
A Life Worth Remembering (Motivational Speech),New Age,Fearless Motivation,
Obsessed (Motivational Speech),New Age,Fearless Motivation,
Staying Power,,Fearless Motivation,
I Dare You to Be Great (Motivational Speech),New Age,Fearless Motivation,
Discipline (Motivational Speech),Fitness & Workout,Fearless Motivation,
Feather,Music,Fearless Motivation,
Bitter or Better (Motivational Speech),"New Age,Christian & Gospel",Fearless Motivation,
Win at All Costs,,Fearless Motivation,
Strong Mind Strong Life (Intro),"Fitness & Workout,New Age",Fearless Motivation,
Built Different (Motivational Speech),"New Age,Christian & Gospel",Fearless Motivation,
Start Over (Motivational Speech),Christian & Gospel,Fearless Motivation,
Time for War,Music,Fearless Motivation,
Shock Them with Your Results (Motivational Speech),New Age,Fearless Motivation,
They Won't Know (Motivational Speech),Christian & Gospel,Fearless Motivation,
Don't Wish for It Work for It (Motivational Speech),Christian & Gospel,Fearless Motivation,
Challenge Accepted (Motivational Speech),New Age,Fearless Motivation,
Wait and See (Motivational Speech),Music,Fearless Motivation,
Down but Not Out (Motivational Speech),Christian & Gospel,Fearless Motivation,
Go Hunt Your Dream,Hip Hop/Rap,Fearless Motivation,
Consistency,New Age,Fearless Motivation,
When You Feel Like Quitting (Motivational Speech),"Fitness & Workout,New Age,Rock",Fearless Motivation,
There Is No Pain (feat. Zini),Rock,Fearless Motivation,
Uncommon (feat. East the Unsigned),Rock,Fearless Motivation,
Intro,,Nuff Sed,
Stand for Something (Motivational Speech),Christian & Gospel,Fearless Motivation,
Uncommon (Motivational Speech),"Rock,New Age",Fearless Motivation,
The Painful Truth (Motivational Speech),New Age,Fearless Motivation,
Within You (Motivational Speech),New Age,Fearless Soul,
I Am (Speak What You Want into Your Life),New Age,Fearless Motivation,
Hard Work Beats Talent (Motivational Speech Reloaded Version),Christian & Gospel,Fearless Motivation,
Stop Living a Small Life (Motivational Speech),New Age,Fearless Motivation,
"10,000 Hours (Motivational Speech)",Fitness & Workout,Fearless Motivation,
I Am,Spoken Word,Eric Thomas,US
You Can Change (Motivational Speech),New Age,Fearless Motivation,
Heart,"Rock,New Age",Fearless Motivation,
The Next Level (Motivational Speech),New Age,Fearless Motivation,
Make It Count (Sports Motivation),"Spoken Word,Rock",Fearless Motivation,
Dear Hard Work,Fitness & Workout,ADAMwontLOSE,
Words Matter (Motivational Speech),New Age,Fearless Soul,
Dig Deeper (Motivational Speech),"Rock,New Age",Fearless Motivation,
Bet on Yourself,New Age,Fearless Motivation,
We Are All Self Made,New Age,Fearless Motivation,
Morning Motivation (Set Your Life up to Win),Spoken Word,Fearless Motivation,
Goals Cannot Be Achieved Without Discipline (Motivational Speech),"Rock,New Age",Fearless Motivation,
Leave a Legacy,Spoken Word,Eric Thomas,
Who Do I Need to Become (Motivational Speech),"Spoken Word,Fitness & Workout,New Age",Fearless Motivation,
Outlast (Motivational Speech),"New Age,Rock",Fearless Motivation,
My Escape: Gym Motivational Speech,"New Age,Rock",Fearless Motivation,
Eagle or Turkey (Motivational Speech),"Spoken Word,Fitness & Workout,New Age",Fearless Motivation,
Inches - Intro,Hip Hop/Rap,Justin Truth,
Surround Yourself with the Dreamers (Motivational Speech),Spoken Word,Fearless Motivation,
Success Requires Effort (Motivational Speech),"New Age,Fitness & Workout",Fearless Motivation,
Don't Allow Yourself to Be Controlled by These 5 Things (Motivational Speech),"Spoken Word,New Age",Fearless Soul,
Failure (Motivational Speech),Spoken Word,Fearless Motivation,
Desire to Find a Way (Motivational Speech),Spoken Word,Fearless Motivation,
"35,000 Choices (Motivational Speech)",Christian & Gospel,Fearless Motivation,
Legacy (Motivational Speech),"Spoken Word,Fitness & Workout,New Age,Rock",Fearless Motivation,
He Found Something,New Age,Fearless Motivation,
Lone Wolf (Motivational Speech),"Spoken Word,Fitness & Workout",Fearless Motivation,
24-Jul,,Me & Myself,
Face Fear (Motivational Speech),"Spoken Word,Fitness & Workout,New Age",Fearless Motivation,
What Is Your Why (Motivational Speech),Fitness & Workout,Fearless Motivation,
Most People (Motivational Speech),"Spoken Word,Fitness & Workout",Fearless Motivation,
Never Quit (Fight for Your Life Motivational Speech) [feat. Walter Bond],,Fearless Motivation,
So What (Motivational Speech),Spoken Word,Fearless Motivation,
Not Like the Rest (Motivational Speech),"Spoken Word,Fitness & Workout",Fearless Motivation,
Don't Take This Life for Granted (Motivational Speech),"Spoken Word,New Age",Fearless Soul,
Opinions: Haters and Critics,"Spoken Word,Fitness & Workout,New Age",Fearless Motivation,
My Word (Motivational Speech),"Spoken Word,Rock",Fearless Motivation,
The Lion Attitude (Motivational Speech),"Spoken Word,Fitness & Workout,Rock",Fearless Motivation,
Motivation Is Not Enough (Motivational Speech),"Spoken Word,Fitness & Workout,New Age",Fearless Motivation,
Nothing Will Change Unless You Change (Motivational Speech),Spoken Word,Fearless Motivation,
Believe (Motivational Speech),"Fitness & Workout,Spoken Word",Fearless Motivation,
Sports Inspirational Speeches,Spoken Word,Erich Schwer,
Struggle Makes You Stronger,Spoken Word,Fearless Motivation,
I Made It (Motivational Speech),Spoken Word,Fearless Motivation,
Blessed Cause I Got Fight (Motivational Speech),Spoken Word,Fearless Motivation,
Vision,,Etthehiphoppreacher,
Maybe (Motivational Speech) [Shoutout to My Haters],Fitness & Workout,Fearless Motivation,
Take Responsibility for Your Life (Motivational Speech V2.0),Fitness & Workout,Fearless Motivation,
You Gotta Have Faith (Inspirational Speech) [feat. Walter Bond],,Fearless Motivation,
Discipline: Motivational Speech,Fitness & Workout,Fearless Motivation,
Comfort Zone (Motivational Speech),Fitness & Workout,Fearless Motivation,
Fight Back (Motivational Speech),Fitness & Workout,Fearless Motivation,
Never Make It (Watch Me) [Motivational],Fitness & Workout,Fearless Motivation,
"Gonna Fly Now (Theme From ""Rocky"") - 2006 - Remaster",,Bill Conti,US
"Holiday - Live at Dublin, Ireland",Alternative,Green Day,US
We Will Rock You - Live At The Montreal Forum / November 1981,Rock,Queen,
Survival,"Prog-Rock/Art Rock,Alternative",Muse,GB
One More Time / Aerodynamic,"Pop,Dance",Daft Punk,FR
POWER,Hip Hop/Rap,Kanye West,US
Comeback Kid,,Kasabian,
Bang Bang,Rock,Hollywood Undead,US
Money For Nothing - Edit,,Dire Straits,GB
Rock & Roll Part 2,,Gary Glitter,GB
Conan the Barbarian - Main Theme,Soundtrack,Movie Sounds Unlimited,
Boom,"Heavy Metal,Rock",P.O.D.,US
"You're Gonna Go Far, Kid","Alternative,Rock,Punk",The Offspring,
Simply the Best - Live in Arnhem,R&B/Soul,Tina Turner,US
Bohemian Rhapsody - Live At Wembley Stadium / July 1986,Rock,Queen,
Battle Without Honor Or Humanity,Rock,HOTEI,
"Holding Out for a Hero - From ""Footloose"" Soundtrack","Electronic,Pop,Dance,Rock",Bonnie Tyler,GB
Keep The Faith,Rock,Bon Jovi,US
Walk Of Life,Rock,Dire Straits,GB
The Power Of Love - 2006 Remastered Version,,Huey Lewis & The News,US
Lose Yourself - Soundtrack Version,Hip Hop/Rap,Eminem,US
Take Me Out,Music,Franz Ferdinand,GB
Many of Horror - Live at Wembley,Alternative,Biffy Clyro,GB
Waiting for the End,"Downtempo,Alternative Rap,Electronic,Alternative",Linkin Park,US
Cum on Feel the Noize,Rock,Quiet Riot,US
Same Direction,Rock,Hoobastank,US
Memories (feat. the cast of Jackass 3D),,Weezer,
Song 2,Rock,Blur,GB
Remember the Name (feat. Styles of Beyond),,Fort Minor,
Going The Distance - 2006 Digital Remaster,Soundtrack,Bill Conti,US
You Could Be Mine,"Hard Rock,Heavy Metal,Rock",Guns N' Roses,US
Politik - Live in Sydney,Rock,Coldplay,GB
Rock & Roll Queen,Alternative,The Subways,GB
I Feel You - 2006 Digital Remaster,,Depeche Mode,GB
Hurt,"Music,Country",Johnny Cash,US
Don't Bring Me Down,"Pop,Rock,Pop/Rock",Electric Light Orchestra,GB
Tonight - Radio Edit,,Yuksek,
The Saints Are Coming - Live from New Orleans,Rock,U2,
Fascination,Pop,Alphabeat,IT
No Church In The Wild,,JAY-Z,
Hysteria,"Hard Rock,Prog-Rock/Art Rock,Alternative",Muse,GB
Rumble,,Empire Project,
Only Man,Electronic,Audio Bullys,GB
"Born In The U.S.A. - Live at LA Coliseum, Los Angeles, CA - September 1985","Music,Rock",Bruce Springsteen,US
The Safety Dance,"Electronic,Pop,New Wave",Men Without Hats,CA
The Catalyst,"Electronic,Alternative,Techno",Linkin Park,US
Not an Addict,Pop,K's Choice,
Thru The Glass,"Rock,Pop",Thirteen Senses,GB
Woman,Rock,Wolfmother,AU
It's My Life,Rock,Bon Jovi,US
Town Called Malice,Rock,The Jam,
Knights of Cydonia - Live from Wembley Stadium,Alternative,Muse,GB
Clubbed to Death - Kurayamino Variation,,Rob Dougan,AU
Bawitdaba,Rock,The Rock Stars,
Best of You,"Pop/Rock,Hard Rock,Alternative,Rock",Foo Fighters,US
The Show Must Go On,Rock,Queen,
Seven Nation Army,"Alternative,Rock,Rock & Roll",The White Stripes,US
Stronger,"Electronica,Alternative Rap,East Coast Rap,Hip Hop/Rap",Kanye West,US
The Ecstasy Of Gold,,Ennio Morricone,IT
Walk On Water,"Hard Rock,Rock",Aerosmith,US
Keep Your Hands Off My Girl,"Pop,Rock,Alternative",Good Charlotte,US
Main Title (Terminator 2 Theme),Soundtrack,Brad Fiedel,US
Walking On Sunshine,Pop,Katrina & The Waves,
Whatever You Want,Rock,Status Quo,GB
Memories (feat. Kid Cudi),Dance,David Guetta,
Ready to Go,Pop,Republica,
Runaway,"Pop,Rock",Bon Jovi,US
Take A Look Around,Rock,Limp Bizkit,US
Fear of the Dark - Live in Buenos Aires 7 March 2008,,Iron Maiden,GB
Three Lions,"Pop,Rock","Baddiel, Skinner & Lightning Seeds",
The Final Countdown,"Death Metal/Black Metal,Hair Metal,Rock",Europe,IT
Hurricane,"Folk,Folk-Rock",Bob Dylan,US
Smooth Criminal,"Hard Rock,Rock",Alien Ant Farm,US
Dancing With Myself,,Billy Idol,GB
You're the Voice,Pop,John Farnham,AU
You're The Best,,"Joe ""Bean"" Esposito",
Crank That (Soulja Boy) [Travis Barker Remix],,Soulja Boy,
Here I Go Again - 1987 Version; 2008 Remaster,,Whitesnake,GB
Galvanize,Electronic,The Chemical Brothers,GB
Bulls on Parade,"Alternative Rap,Heavy Metal,Alternative,Rock",Rage Against The Machine,US
Don't Stop Believin',"Rock,Pop",Journey,
Smells Like Teen Spirit,"Grunge,Adult Alternative,Hard Rock,Alternative,Rock",Nirvana,US
Nobody But Me,"Pop,Rock",The Human Beinz,US
Kings And Queens,"Adult Alternative,Prog-Rock/Art Rock,Alternative",Thirty Seconds To Mars,US
Nobody's Wife,"Rock,Pop",Anouk,NL
Do What I Say,Death Metal/Black Metal,Clawfinger,SE
Push It,"Pop,Alternative,Rock,Industrial,Pop/Rock",Garbage,
Muzik,Hip Hop/Rap,Knoc-Turn'al,
Sick Muse,"Alternative,Rock",Metric,CA
Hitchin' a Ride,"Adult Alternative,Alternative",Green Day,US
Territorial Pissings,Rock,Nirvana,US
'Till I Collapse,,Eminem,US
A Tale of 2 Citiez,"Rap,Music,Hip Hop/Rap",J. Cole,US
Juicy,Hip Hop/Rap,The Notorious B.I.G.,US
Stronger,"Electronica,Alternative Rap,East Coast Rap,Hip Hop/Rap",Kanye West,US
Hate Me Now (feat. Diddy),,Nas,US
1942 Flows,Hip Hop/Rap,Meek Mill,US
Started From the Bottom,Hip Hop/Rap,Drake,
Ambitionz Az A Ridah,Hip Hop/Rap,2Pac,US
i,"Music,Hip Hop/Rap",Kendrick Lamar,US
Far From You,Music,Rich The Kid,
When I Grow Up,Hip Hop/Rap,NF,
WIN,Hip Hop/Rap,Jay Rock,US
The Last Sad Song,,Rod Wave,
"Work Hard, Play Hard",Hip Hop/Rap,Wiz Khalifa,US
Welcome to the Rodeo,"Rap,Hip Hop/Rap",Lil Skies,
Wishing For A Hero (feat. BJ The Chicago Kid),Music,Polo G,
Hustler's Ambition,Hip Hop/Rap,50 Cent,US
Dreams and Nightmares,Hip Hop/Rap,Meek Mill,US
DEVASTATED,"R&B/Soul,Hip Hop/Rap,East Coast Rap",Joey Bada$$,US
Lose Yourself,"Alternative Rap,Hip Hop/Rap",Eminem,US
Alright,"Alternative Rap,Gangsta Rap,Hardcore Rap,Rap,West Coast Rap,Hip Hop/Rap",Kendrick Lamar,US
Intro,Music,Roddy Ricch,
Dreams 2 Reality (feat. NoCap),,Lil Baby,
Self Proclaimed 3,Hip Hop/Rap,Dax,
Sideline Story,"Dirty South,Hip Hop/Rap",J. Cole,US
Sky's the Limit (feat. 112) - 2014 Remaster,,The Notorious B.I.G.,
Diamonds,"Rap,Music",YoungBoy Never Broke Again,
Lost One,,JAY-Z,US
Can't Tell Me Nothing,Hip Hop/Rap,Kanye West,US
Ambition (feat. Meek Mill & Rick Ross),,Wale,US
BOMPTOWN FINEST,"Gangsta Rap,West Coast Rap,Hip Hop/Rap",YG,
Chosen 1,"Music,Hip Hop/Rap",Polo G,
Believe (feat. Justin Timberlake),,Meek Mill,
Top of My Game,Music,Lil Tjay,
Intro,Music,Logic,
Power,"Electronic,Gangsta Rap,Hip Hop/Rap",Young Thug,US
"My Moment (feat. 2 Chainz, Meek Mill and Jeremih)",,DJ Drama,
Still Think I'm Nothing (feat. Jeremih),,50 Cent,
Victory (feat. The Notorious B.I.G. & Busta Rhymes),,Diddy,
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Hip Hop/Rap,DJ Khaled,
Forever,"Music,Hip Hop/Rap",Drake,
The Bigger Picture,Music,Lil Baby,
We Made It (feat. Linkin Park),,Busta Rhymes,
Changes,Hip Hop/Rap,2Pac,US
Last Breath,,Future,
Ill Mind of Hopsin 5,"Hardcore Rap,Hip Hop/Rap",Hopsin,US
Buy The World,Hip Hop/Rap,Mike WiLL Made-It,
Just Believe,"Hip Hop/Rap,Rock",G-Eazy,
Higher (feat. Nipsey Hussle & John Legend),R&B/Soul,DJ Khaled,
Blessings,Hip Hop/Rap,Big Sean,
Dope Boy's Diary,Music,Tory Lanez,CA
One Man Can Change The World,,Big Sean,US
PAID MY DUES,Music,NF,
The Greatest,Music,Rod Wave,
Superheroes,"Electronic,Pop,R&B/Soul,Pop/Rock,Pop Punk",The Script,GB
Change Your Life,Hip Hop/Rap,Iggy Azalea,US
Winner (feat. Justin Timberlake & T.I.),,Jamie Foxx,
Go Hard or Go Home,,Wiz Khalifa,
The Champ,Hip Hop/Rap,Nelly,
My Last,Music,Big Sean,
Right Above It,,Lil Wayne,
Stronger,"Electronica,Alternative Rap,East Coast Rap,Hip Hop/Rap",Kanye West,US
Live Your Life - feat. Rihanna,"Contemporary R&B,Hip Hop/Rap",T.I.,
Billionaire (feat. Bruno Mars),,Travie McCoy,US
The Show Goes On,Hip Hop/Rap,Lupe Fiasco,
Remember the Name (feat. Styles of Beyond),,Fort Minor,
We Own It (Fast & Furious),Hip Hop/Rap,2 Chainz,
Empire State Of Mind,Hip Hop/Rap,JAY-Z,US
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Hip Hop/Rap,Chris Brown,
Whatever You Like,"Alternative Rap,Hip Hop/Rap",T.I.,US
Miss Independent,Electronic,Ne-Yo,US
Like A G6,,Far East Movement,US
Higher,Pop,Taio Cruz,GB
Written in the Stars (feat. Eric Turner),Pop,Tinie Tempah,
More - RedOne Jimmy Joker Remix,R&B/Soul,Usher,US
Moment 4 Life,"Contemporary R&B,Hip Hop/Rap",Nicki Minaj,US
Champion (feat. Chris Brown),,Chip,
Rockstar,"Grunge,Rock",Nickelback,CA
No Regrets,"Pop,Hip Hop/Rap,Acoustic Blues",Dappy,GB
So Good,Hip Hop/Rap,B.o.B,
The Greatest,"Electronic,Pop,House",Sia,PT
Motivated (feat. T-Pain),,Qwest Aka Slick Cash,
All Of The Lights,"Hardcore Rap,Rap,Hip Hop/Rap",Kanye West,US
If You Could See Me Now,Music,The Script,GB
Thunder,,Imagine Dragons,
Whatever It Takes,"Electronic,Pop,Alternative",Imagine Dragons,US
Coming Home,,Diddy - Dirty Money,US
Have It All,"Adult Alternative,Music,Pop",Jason Mraz,US
Flames,,David Guetta,FR
Don't Give In,Alternative,Snow Patrol,GB
Believer,"Electronic,Pop,Alternative,Pop/Rock",Imagine Dragons,US
No Limit,,Usher,US
When I Grow Up (feat. Wiz Khalifa),Dance,Dimitri Vegas & Like Mike,
Blessings - Extended Version,Hip Hop/Rap,Big Sean,
Fly,"Contemporary R&B,Hip Hop/Rap",Nicki Minaj,US
Get Back Up,Hip Hop/Rap,T.I.,
Guts Over Fear,Hip Hop/Rap,Eminem,
Bugatti,,Ace Hood,US
Good Life (with G-Eazy & Kehlani),,G-Eazy,
Last Hurrah,Pop,Bebe Rexha,US
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Hip Hop/Rap,DJ Khaled,
Power is Power,,SZA,
We Can't Stop,"Contemporary R&B,Pop",Miley Cyrus,US
Freedom (feat. Kendrick Lamar),"Gospel,Contemporary R&B,Blues",Beyoncé,
Sorry Not Sorry,"Music,Dance",Demi Lovato,US
Underdog,,The Script,GB
The Nights,Dance,Avicii,
White Flag,Alternative,Bishop Briggs,
Legend,Alternative,The Score,US
Roar,Pop,Katy Perry,US
rockstar (feat. 21 Savage),"Dirty South,Hip Hop/Rap",Post Malone,
Another Level,"Music,Alternative",Oh The Larceny,
Born For This,"Alternative,Rock,Music",The Score,US
Legends Are Made,Alternative,Sam Tinnesz,
Unstoppable,Alternative,The Score,US
Legendary,Alternative,Welshly Arms,US
Glory,"Pop,Alternative,Rock,Music",The Score,US
Ready Set Let's Go,Alternative,Sam Tinnesz,
Can't Stop Me Now,"Music,Alternative",Oh The Larceny,
Made For This,Rock,The Phantoms,US
Watch Me,Rock,The Phantoms,US
Won't Go Down Easy,"Music,Alternative",JAXSON GAMBLE,
Man on a Mission,"Music,Alternative",Oh The Larceny,
Fight For My Survival,Rock,The Phantoms,US
Living Legend,Alternative,Club Danger,
Last Man Standing,"Music,Alternative",Graffiti Ghosts,
The Legend Begins,Alternative,Mawr,
Heart of a Hero,Alternative,Club Danger,
Nowhere but Up,"Pop,Rock",Knives At Sea,
Motivated,,T-Pain & Cartier Tony,
Rock the World,Pop,The Script,GB
Wonders,Pop,The Script,GB
The Lion's Den,Hip Hop/Rap,Altuz,
Written in the Scars,Pop,The Script,GB
Light That Fire,"Music,Alternative",Oh The Larceny,
Chosen One,"Music,Rock",Valley Of Wolves,
Born Ready,Alternative,Zayde Wølf,
Never Going Back,Alternative,The Score,US
Shakedown,Alternative,The Score,US
'Till I Collapse,,Eminem,US
One More Light,Music,Fearless Motivation,
Hero,,Fearless Motivation,
Born for This,Alternative,Outskrts,
Focus,Music,Fearless Motivation,
Numb / Encore,"Hip Hop/Rap,Alternative,Rock,East Coast Rap",JAY-Z,US
Faith,,Fearless Motivation,
Built Different,Hip Hop/Rap,Fearless Motivation,
Legacy,Dance,BIGMOO,
No Pain No Gain,,A-Connection,
Warrior Queen,,Patrick Rundblad,
The Monster,Hip Hop/Rap,Eminem,
To the Next Level,,Fearless Motivation,
